Unnamed: 0,quote,author,tags,likes,sentiment,normalized_likes
119,"If you remember me, then I don't care if everyone else forgets.","Haruki Murakami, Kafka on the Shore","love,inspiration",6597.0,-0.3875,0.04270693048793121
120,"I don't trust people who don't love themselves and tell me, 'I love you.' ... There is an African saying which is: Be careful when a naked person offers you a shirt.",Maya Angelou,"love,inspiration,trust",5939.0,-0.8333,0.03844659691287683
121,"We’re all seeking that special person who is right for us. But if you’ve been through enough relationships, you begin to suspect there’s no right person, just different flavors of wrong. Why is this? Because you yourself are wrong in some way, and you seek out partners who are wrong in some complementary way. But it takes a lot of living to grow fully into your own wrongness. And it isn’t until you finally run up against your deepest demons, your unsolvable problems—the ones that make you truly who you are—that we’re ready to find a lifelong mate. Only then do you finally know what you’re looking for. You’re looking for the wrong person. But not just any wrong person: it's got to be the right wrong person—someone you lovingly gaze upon and think, “This is the problem I want to have.”I will find that special person who is wrong for me in just the right way.","Andrew  Boyd, Daily Afflictions: The Agony of Being Connected to Everything in the Universe","love,inspiration",5657.0,-0.91,0.036620739666424935
122,"It was love at first sight, at last sight, at ever and ever sight.","Vladimir Nabokov, Lolita",love,5849.0,0.6369,0.03786387651507304
123,"Love doesn't just sit there, like a stone, it has to be made, like bread; remade all the time, made new.","Ursula K. Le Guin, The Lathe of Heaven",love,6077.0,0.8481,0.03934010152284264
124,"And now these three remain: faith, hope and love. But the greatest of these is love.","Anonymous, Holy Bible: King James Version","love,god,hope,faith",5647.0,0.9601,0.036555992955557864
125,"My dear,Find what you love and let it kill you.Let it drain you of your all. Let it cling onto your back and weigh you down into eventual nothingness.Let it kill you and let it devour your remains.For all things will kill you, both slowly and fastly, but it’s much better to be killed by a lover.~ Falsely yours",Charles Bukowski,"love,death",,-0.8537,
126,"If you like her, if she makes you happy, and if you feel like you know her---then don't let her go.","Nicholas Sparks, Message in a Bottle",love,5069.0,0.8271,0.032813633067440166
127,How many slams in an old screen door? Depends how loud you shut it. How many slices in a bread? Depends how thin you cut it. How much good inside a day? Depends how good you live 'em. How much love inside a friend? Depends how much you give 'em.,Shel Silverstein,"life,love,friendship",5179.0,0.9195,0.033525846886978135
128,"If pain must come, may it come quickly. Because I have a life to live, and I need to live it in the best way possible. If he has to make a choice, may he make it now. Then I will either wait for him or forget him.","Paulo Coelho, By the River Piedra I Sat Down and Wept","love,hope,pain",5418.0,0.0,0.035073293276701535
129,Be careful of love. It'll twist your brain around and leave you thinking up is down and right is wrong.,"Rick Riordan, The Battle of the Labyrinth",love,5320.0,0.3612,0.03443877551020408
130,"If you love somebody, let them go, for if they return, they were always yours. If they don't, they never were.",Kahlil Gibran,"life,love",5772.0,0.6369,0.037365326841396464
131,I love you. Remember. They cannot take it,"Lauren Oliver, Delirium",love,,0.6369,
132,"Do you think I'm pretty?I think you're beautifulBeautiful?You are so beautiful, it hurts sometimes.","Richelle Mead, Vampire Academy","love,women",4868.0,0.4566,0.031512224179011714
133,I love you more than there are stars in the sky and fish in the sea.,Nicholas Sparks,love,4899.0,0.6369,0.03171293898269968
134,When love is not madness it is not love.,Pedro Calderón de la Barca,love,,0.8958,
135,"Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.",James     Baldwin,love,,0.9186,
136,A woman's heart should be so hidden in God that a man has to seek Him just to find her.,Max Lucado,"love,inspiration",4883.0,0.3321,0.03160934424531234
137,Declarations of love amuse me. Especially when unrequited.,"Cassandra Clare, City of Bones",love,4920.0,0.7845,0.031848907075520565
138,"I cannot fix on the hour, or the spot, or the look or the words, which laid the foundation. It is too long ago. I was in the middle before I knew that I had begun.","Jane Austen, Pride and Prejudice",love,6003.0,0.0,0.038860975862426185
139,"True love is rare, and it's the only thing that gives life real meaning.","Nicholas Sparks, Message in a Bottle",love,4914.0,0.7906,0.03181005904900031
140,"What's this?"" he demanded, looking from Clary to his companions, as if they might know what she was doing there.""It's a girl,"" Jace said,recovering his composure. ""Surely you've seen girls before, Alec. Your sister Isabelle is one.","Cassandra Clare, City of Bones","love,humor",4880.0,0.25,0.03158992023205221
141,"Well, it seems to me that the best relationships - the ones that last - are frequently the ones that are rooted in friendship. You know, one day you look at the person and you see something more than you did the night before. Like a switch has been flicked somewhere. And the person who was just a friend is... suddenly the only person you can ever imagine yourself with.",Gillian Anderson,"love,friendship,women",4990.0,0.9313,0.03230213405159018
142,Love is an irresistible desire to be irresistibly desired.,Robert Frost,love,4662.0,0.8859999999999999,0.030178441935149694
143,"I was smiling yesterday,I am smiling today and I will smile tomorrow.Simply because life is too short to cry for anything.","Santosh Kalwar, Quote Me Everyday","love,inspiration",4697.0,0.6597,0.0304050554231845
144,"Let there be spaces in your togetherness, And let the winds of the heavens dance between you. Love one another but make not a bond of love: Let it rather be a moving sea between the shores of your souls. Fill each other's cup but drink not from one cup. Give one another of your bread but eat not from the same loaf. Sing and dance together and be joyous, but let each one of you be alone, Even as the strings of a lute are alone though they quiver with the same music. Give your hearts, but not into each other's keeping. For only the hand of Life can contain your hearts. And stand together, yet not too near together: For the pillars of the temple stand apart, And the oak tree and the cypress grow not in each other's shadow.","Kahlil Gibran, The Prophet","love,women",,0.7048,
